Location,Country,Disease,Species,HM Alert ID,Headline,URL,Issue Date,Tag ,Long,Lat
"Pennsylvania, United States",United States,Measles,Humans,6333693,DOH-Calabarzon launches mall anti-measles vaccination post - pna.gov.ph,http://www.pna.gov.ph/articles/1062825,2/24/19 3:31,Context,-77.475601,40.930099
"West Virginia, United States",United States,Measles,Humans,6333559,"Measles outbreak, vaccinations discussed by North Central West Virginians - WV News",https://www.wvnews.com/theet/news/measles-outbreak-vaccinations-discussed-by-north-central-west-virginians/article_de8f99c3-3600-5a5e-8f87-b1bbf7169675.html,2/24/19 0:00,Context,-80.507896,38.513699
"Clark County, Washington, United States",United States,Measles,Humans,6333284,"Health officials confirm another case of measles, bringing total number of cases to 65 - KOMO News",http://komonews.com/news/local/health-officials-confirm-another-case-of-measles-bringing-total-number-of-cases-to-65,2/23/19 16:32,Breaking,-122.484543,45.799839
"Arizona, United States",United States,Measles,Humans,6332632,Thousands of Arizona schoolchildren are at risk for measles. Here's why - AZCentral.com,https://www.azcentral.com/story/news/local/arizona-health/2019/02/23/arizona-putting-thousands-schoolchildren-risk-measles/2885894002/,2/23/19 7:00,Context,-111.500298,34.500198
United States,United States,Measles,Humans,6332518,Measles cases spiking in 2019 - ModernHealthcare.com,https://www.modernhealthcare.com/article/20190223/NEWS/302239988/measles-cases-spiking-in-2019,2/23/19 0:01,Breaking,-97.556099,39.96693
"Washington, DC, United States",United States,Measles,Humans,6332479,Cost of Washington's Measles Outbreak Tops $1 Million; Expected to Climb Higher - Centralia Chronicle,http://www.chronline.com/news/cost-of-washington-s-measles-outbreak-tops-million-expected-to/article_3d49525e-3715-11e9-8375-3716ed9d5272.html,2/22/19 21:46,Context,-77.036697,38.895
"Washington State, United States",United States,Measles,Humans,6332474,"Amid Measles Outbreak, Pediatrician Tries Gentle Approach To Vaccination - OPB News",https://www.opb.org/news/article/measles-vaccine-pediatrician-interview/,2/22/19 18:21,Context,-120.4981,47.487499
"Arkansas, United States",United States,Measles,Humans,6332473,"Arkansas Blue Cross, Blue Shield, ADH urge precautions against measles - THV11.com KTHV",https://www.thv11.com/article/news/health/arkansas-blue-cross-blue-shield-adh-urge-precautions-against-measles/91-177cfd0d-3432-4401-9617-b07edf091ca0,2/22/19 16:52,Context,-92.504898,34.7416
"Washington, DC, United States",United States,Measles,Humans,6332401,"'It's more when will the outbreak occur, than if:' Is D.C. primed to be the next measles hot spot? - WUSA9.com",https://www.wusa9.com/article/news/local/dc/its-more-when-will-the-outbreak-occur-than-if-is-dc-primed-to-be-the-next-measles-hot-spot/65-824b06ef-0e2b-4fb6-a2c4-c9a98122d807,2/22/19 18:32,Context,-77.036697,38.895
"Washington, DC, United States",United States,Measles,Humans,6332399,What Washington can learn from past measles outbreaks - Popular Science,https://www.popsci.com/measles-vaccination-rates-minnesota-washington,2/22/19 16:36,Context,-77.036697,38.895
"Washington, DC, United States",United States,Measles,Humans,6332303,Washington takes aim at vaccine exemptions amid measles outbreak - WPTV.com,https://www.wptv.com/news/national/washington-takes-aim-at-vaccine-exemptions-amid-measles-outbreak,2/22/19 14:58,Context,-77.036697,38.895
"Washington State, United States",United States,Measles,Humans,6332159,"Herrera Beutler Calls for 'Respect' Amid Measles Outbreak, Vaccine Debate - Centralia Chronicle",http://www.chronline.com/news/herrera-beutler-calls-for-respect-amid-measles-outbreak-vaccine-debate/article_9f52df80-36f5-11e9-9eab-07db53979567.html,2/22/19 18:00,Context,-120.4981,47.487499
"New York State, United States",United States,Measles,Humans,6331646,Measles outbreak too easily prevented | Editorial - Citizentribune,https://www.citizentribune.com/news/editorial/measles-outbreak-too-easily-prevented/article_aa7edad2-36b7-11e9-ac5f-473d566388ea.html,2/22/19 11:38,Context,-75.4981,43.004601
"Washington State, United States",United States,Measles,Humans,6331646,Measles outbreak too easily prevented | Editorial - Citizentribune,https://www.citizentribune.com/news/editorial/measles-outbreak-too-easily-prevented/article_aa7edad2-36b7-11e9-ac5f-473d566388ea.html,2/22/19 11:38,Context,-120.4981,47.487499
"Oregon, United States",United States,Measles,Humans,6331638,"Clark County Measles Cases Now 64 Confirmed, Two More Suspected - Portland, OR Patch",https://patch.com/oregon/portland/clark-county-measles-cases-now-63-three-new-exposure-sites-named,2/20/19 19:01,Breaking,-120.4981,43.992802
United States,United States,Measles,Humans,6331558,Dr. Marc Siegel: Measles outbreaks are far worse than the vaccine that can prevent them - Fox News,https://www.foxnews.com/opinion/dr-marc-siegel-measles-outbreaks-are-far-worse-than-the-vaccine-that-can-prevent-them,2/22/19 11:30,Context,-97.556099,39.96693
"New York State, United States",United States,Measles,Humans,6331463,EDITORIAL: There's no reason for a measles epidemic in 2019 - Columbia Missourian,https://www.columbiamissourian.com/opinion/guest_commentaries/editorial-there-s-no-reason-for-a-measles-epidemic-in/article_6f24418c-3614-11e9-b7a7-4b588b9cd9fc.html,2/21/19 15:08,Breaking,-75.4981,43.004601
"Washington State, United States",United States,Measles,Humans,6331463,EDITORIAL: There's no reason for a measles epidemic in 2019 - Columbia Missourian,https://www.columbiamissourian.com/opinion/guest_commentaries/editorial-there-s-no-reason-for-a-measles-epidemic-in/article_6f24418c-3614-11e9-b7a7-4b588b9cd9fc.html,2/21/19 15:08,Breaking,-120.4981,47.487499
"New York State, United States",United States,Measles,Humans,6331250,Anti-Vaccination Debate Fuels Measles Outbreaks - Everyday Health,https://www.everydayhealth.com/measles/anti-vaccination-debate-fuels-measles-outbreaks/,2/22/19 11:31,Context,-75.4981,43.004601
"Texas, United States",United States,Measles,Humans,6331250,Anti-Vaccination Debate Fuels Measles Outbreaks - Everyday Health,https://www.everydayhealth.com/measles/anti-vaccination-debate-fuels-measles-outbreaks/,2/22/19 11:31,Context,-99.2286,31.2409
"Washington State, United States",United States,Measles,Humans,6331250,Anti-Vaccination Debate Fuels Measles Outbreaks - Everyday Health,https://www.everydayhealth.com/measles/anti-vaccination-debate-fuels-measles-outbreaks/,2/22/19 11:31,Context,-120.4981,47.487499
"Washington, DC, United States",United States,Measles,Humans,6330862,Why Is Measles a Big Deal? - Voice of America,https://www.voanews.com/a/why-is-measles-a-big-deal/4799530.html,2/22/19 4:17,Context,-77.036697,38.895
"Washington State, United States",United States,Measles,Humans,6330389,Law would eliminate personal objection to vaccines in Washington state - Chinook Observer,https://www.chinookobserver.com/news/state/law-would-eliminate-personal-objection-to-vaccines-in-washington-state/article_7bb6092a-362e-11e9-a046-b3380eb3f320.html,2/21/19 18:14,Context,-120.4981,47.487499
"Washington State, United States",United States,Measles,Humans,6330270,Measles Outbreak Has Cost Washington More Than $1 Million: Report - U.S. News & World Report,https://www.usnews.com/news/national-news/articles/2019-02-21/measles-outbreak-has-cost-washington-more-than-1-million-report,2/21/19 16:31,Context,-120.4981,47.487499
"Oregon, United States",United States,Measles,Humans,6330264,"Nearly 70 people diagnosed with measles in Oregon, Washington outbreak - OregonLive",https://www.oregonlive.com/business/2019/02/nearly-70-people-diagnosed-with-measles-in-oregon-washington-outbreak.html,2/21/19 8:58,Breaking,-120.4981,43.992802
"Washington State, United States",United States,Measles,Humans,6330264,"Nearly 70 people diagnosed with measles in Oregon, Washington outbreak - OregonLive",https://www.oregonlive.com/business/2019/02/nearly-70-people-diagnosed-with-measles-in-oregon-washington-outbreak.html,2/21/19 8:58,Breaking,-120.4981,47.487499
"Boston, Massachusetts, United States",United States,Measles,Humans,6330165,"IMHO: Amid A National Measles Outbreak, Unvaccinated Teens Rebel - wgbh.org",https://www.wgbh.org/news/commentary/2019/02/20/imho-amid-a-national-measles-outbreak-unvaccinated-teens-rebel,2/20/19 19:06,Context,-71.059601,42.358501
"New York State, United States",United States,Measles,Humans,6329975,Fact Sheet On The Measles Outbreak In Orthodox Jewish Communities In Brooklyn - Yeshiva World News,https://www.theyeshivaworld.com/news/general/1683542/fact-sheet-on-the-measles-outbreak-in-orthodox-jewish-communities-in-brooklyn.html,2/21/19 18:10,Breaking,-75.4981,43.004601
"New York State, United States",United States,Measles,Humans,6329960,"The Public's Health: Flu, measles vaccines readily available - Montana Standard",https://mtstandard.com/lifestyles/health-med-fit/the-public-s-health-flu-measles-vaccines-readily-available/article_b6a12b97-7c8a-5542-9c42-49282e9f3ad9.html,2/19/19 8:00,Context,-75.4981,43.004601
"Texas, United States",United States,Measles,Humans,6329960,"The Public's Health: Flu, measles vaccines readily available - Montana Standard",https://mtstandard.com/lifestyles/health-med-fit/the-public-s-health-flu-measles-vaccines-readily-available/article_b6a12b97-7c8a-5542-9c42-49282e9f3ad9.html,2/19/19 8:00,Context,-99.2286,31.2409
"Washington, DC, United States",United States,Measles,Humans,6329532,Childhood illnesses of old are no joke | Opinion - The Guam Daily Post,https://www.postguam.com/forum/childhood-illnesses-of-old-are-no-joke/article_77415c04-358f-11e9-8d3e-433c2ae2775b.html,2/21/19 9:00,Context,-77.036697,38.895
"Idaho, United States",United States,Measles,Humans,6329108,Idaho Could be the Next Measles Outbreak - The Daily Beast,https://www.thedailybeast.com/idaho-could-be-the-next-measles-outbreak,2/21/19 5:33,Context,-114.191902,43.644001
"Maine, United States",United States,Measles,Humans,6328784,Estimates of case-fatality ratios of measles in low-income and middle-income countries: a systematic review and modelling analysis - The Lancet,https://www.thelancet.com/journals/langlo/article/PIIS2214-109X(18)30537-0/fulltext,2/20/19 18:45,Context,-69.257896,45.490898
"Texas, United States",United States,Measles,Humans,6328600,Local health officials closely monitoring for potential measles outbreak - KEYE TV CBS Austin,http://cbsaustin.com/news/local/local-health-officials-closely-monitoring-for-potential-measles-outbreak,2/20/19 21:28,Context,-99.2286,31.2409
United States,United States,Measles,Humans,6328443,"Cases of Measles on the Rise, Mumps Confirmed in Montana - Glasgow Courier",https://www.glasgowcourier.com/story/2019/02/20/news/cases-of-measles-on-the-rise-mumps-confirmed-in-montana/7210.html,2/20/19 16:29,Context,-97.556099,39.96693
"Nebraska, United States",United States,Measles,Humans,6328258,"Daycare staffer's rare, potentially deadly infection prompts request that parents keep non-vaccinated child... - Fox News",https://www.foxnews.com/health/nebraska-daycare-warns-non-vaccinated-children-to-stay-home-after-staffer-contracts-rare-potentially-life-threatening-infection,2/20/19 22:17,Context,-99.755898,41.508499
"Nevada, United States",United States,Measles,Humans,6328182,Immunization data bill inspires passionate testimony - Nevada Capital News,https://nevadacapitalnews.org/2019/02/20/immunization-data-bill-inspires-passionate-testimony/,2/20/19 13:25,Context,-116.762703,39.266201
Northern Mariana Islands [United States],Northern Mariana Islands [United States],Measles,Humans,6328125,Health official: No measles or mumps outbreak in NMI - Marianas Variety,http://www.mvariety.com/cnmi/cnmi-news/local/110821-health-official-no-measles-or-mumps-outbreak-in-nmi,2/20/19 9:23,Context,145.766602,15.0721
"Florida, United States",United States,Measles,Humans,6327065,"Measles more susceptible to spreading in South Florida due to tourists, doctors say - WPLG Local 10",https://www.local10.com/health/measles-more-susceptible-to-spreading-in-south-florida-due-to-tourists-doctors-say,2/19/19 13:06,Breaking,-81.650398,28.1495
United States,United States,Measles,Humans,6327064,Embracing a community's practice to promote the measles vaccine - Penn: Office of University Communications,https://penntoday.upenn.edu/news/embracing-community-practice-promote-measles-vaccine,2/19/19 7:00,Breaking,-97.556099,39.96693
United States,United States,Measles,Humans,6326123,"PRO/EDR> Measles update (12): Americas, Asia",http://promedmail.org/direct.php?id=20190220.6326123,2/20/19 10:20,No Tag,-97.556099,39.96693
"New York State, United States",United States,Measles,Humans,6326123,"PRO/EDR> Measles update (12): Americas, Asia",http://promedmail.org/direct.php?id=20190220.6326123,2/20/19 10:20,No Tag,-75.4981,43.004601
"Washington State, United States",United States,Measles,Humans,6326123,"PRO/EDR> Measles update (12): Americas, Asia",http://promedmail.org/direct.php?id=20190220.6326123,2/20/19 10:20,No Tag,-120.4981,47.487499
"Texas, United States",United States,Measles,Humans,6326123,"PRO/EDR> Measles update (12): Americas, Asia",http://promedmail.org/direct.php?id=20190220.6326123,2/20/19 10:20,No Tag,-99.2286,31.2409
"Champaign, Illinois, United States",United States,Measles,Humans,6326123,"PRO/EDR> Measles update (12): Americas, Asia",http://promedmail.org/direct.php?id=20190220.6326123,2/20/19 10:20,No Tag,-88.243378,40.116421
"Clark County, Washington, United States",United States,Measles,Humans,6326123,"PRO/EDR> Measles update (12): Americas, Asia",http://promedmail.org/direct.php?id=20190220.6326123,2/20/19 10:20,No Tag,-122.484543,45.799839
